latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp
30.23354,76.57533,330.7,0.48,0.48,2017-10-13,0827,N,VIIRS,n,1,301.3,2.6
30.12875,76.60033,338,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,306.6,4.1
30.14592,76.61848,343.1,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,306.8,4.6
30.20201,76.57524,337.6,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,306.7,3.3
30.29974,76.53202,338.4,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,307.5,3.4
30.20551,76.73118,351.5,0.44,0.46,2017-10-16,0731,N,VIIRS,n,1,305,6.1
30.31955,76.66903,340,0.44,0.46,2017-10-16,0731,N,VIIRS,n,1,303.4,4.9
30.25739,76.15938,367,0.36,0.57,2017-10-06,0718,N,VIIRS,h,1,306.1,5.2
30.24423,76.16769,346.3,0.41,0.37,2017-10-14,0809,N,VIIRS,n,1,306.2,4.1
30.27972,76.19655,339.6,0.41,0.37,2017-10-14,0809,N,VIIRS,n,1,306.5,5.7
30.29564,76.16388,332.5,0.41,0.37,2017-10-14,0809,N,VIIRS,l,1,303.4,1.8
28.30441,80.08344,340.6,0.48,0.4,2017-10-09,0802,N,VIIRS,n,1,300.3,5
28.34876,80.16773,334.8,0.49,0.4,2017-10-09,0802,N,VIIRS,n,1,300.5,5.3
28.48057,80.09442,335,0.39,0.44,2017-10-14,0808,N,VIIRS,n,1,301.2,3.8
28.30285,80.08464,334.4,0.48,0.4,2017-10-16,0730,N,VIIRS,n,1,304,6.8
30.36439,76.61406,352.4,0.37,0.58,2017-10-07,0840,N,VIIRS,n,1,304.4,5.1
30.3651,76.61152,334,0.43,0.38,2017-10-14,0809,N,VIIRS,l,1,306.1,2.7
30.37173,76.60478,341.1,0.41,0.37,2017-10-15,0750,N,VIIRS,n,1,308.6,3.5
30.5428,76.13136,335.2,0.56,0.43,2017-10-08,0821,N,VIIRS,n,1,302.9,5.6
30.57082,76.14159,342.7,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,300.8,4.2
30.571,76.12981,334.8,0.46,0.47,2017-10-13,0828,N,VIIRS,n,1,303.3,5.1
30.59638,76.17016,334,0.42,0.37,2017-10-14,0809,N,VIIRS,n,1,306.2,3.3
30.56177,76.1508,335.9,0.42,0.38,2017-10-15,0750,N,VIIRS,n,1,308.6,2
30.09423,76.4443,336,0.56,0.43,2017-09-19,0737,N,VIIRS,n,1,304.1,3.9
30.0924,76.26368,337.4,0.48,0.4,2017-10-10,0743,N,VIIRS,n,1,301.7,2.9
30.12061,76.31374,335.4,0.48,0.4,2017-10-10,0743,N,VIIRS,n,1,301.8,5
30.12043,76.45166,350.2,0.56,0.52,2017-10-11,0725,N,VIIRS,n,1,302.2,12.2
30.07841,76.3805,344,0.42,0.37,2017-10-14,0809,N,VIIRS,n,1,308.6,5.4
30.09744,76.4171,335.7,0.42,0.38,2017-10-14,0809,N,VIIRS,n,1,305.1,2.5
30.10089,76.4165,331.5,0.42,0.38,2017-10-14,0809,N,VIIRS,n,1,305.3,2.8
30.10485,76.3936,342.7,0.42,0.38,2017-10-14,0809,N,VIIRS,n,1,310.7,22.6
30.14272,76.39689,343.7,0.42,0.38,2017-10-14,0809,N,VIIRS,n,1,309.5,7.9
30.13253,76.43604,332.2,0.42,0.37,2017-10-15,0750,N,VIIRS,l,1,304.6,2.2
30.13136,76.4215,336.9,0.46,0.47,2017-10-16,0731,N,VIIRS,n,1,303.7,2
29.87508,75.58047,348.7,0.4,0.6,2017-10-12,0846,N,VIIRS,n,1,296.9,5.2
29.86981,75.49445,338.1,0.45,0.39,2017-10-15,0750,N,VIIRS,n,1,308.2,2.8
9.31661,78.54436,334.9,0.39,0.36,2017-09-28,0803,N,VIIRS,n,1,298,2.7
9.39808,78.82433,334.1,0.39,0.44,2017-09-29,0744,N,VIIRS,n,1,295,4.1
30.15945,75.2225,332.2,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,304.4,2.7
30.16132,75.21225,348.5,0.46,0.39,2017-10-15,0750,N,VIIRS,n,1,306,10.2
30.62074,76.80215,341.7,0.53,0.42,2017-10-05,0737,N,VIIRS,n,1,304.4,8.5
30.60686,76.80762,341.7,0.41,0.45,2017-10-08,0821,N,VIIRS,n,1,307.1,4.8
30.56178,76.68401,335.7,0.39,0.36,2017-10-09,0802,N,VIIRS,n,1,307.2,2
30.55779,76.79388,330.5,0.53,0.5,2017-10-11,0725,N,VIIRS,n,1,299.4,4.1
30.58273,76.7989,338.1,0.4,0.37,2017-10-15,0750,N,VIIRS,n,1,309.9,2
30.50547,76.69562,346.8,0.43,0.46,2017-10-16,0731,N,VIIRS,n,1,306.3,4.7
30.56139,76.79861,342.3,0.43,0.46,2017-10-16,0731,N,VIIRS,n,1,307.2,4.5
30.63486,76.68623,340.2,0.43,0.46,2017-10-16,0731,N,VIIRS,n,1,305.4,3
21.18992,81.38713,306.8,0.39,0.36,2017-10-15,2016,N,VIIRS,n,1,296.6,1.3
21.92493,83.34107,313.7,0.4,0.6,2017-09-06,2047,N,VIIRS,n,1,284.1,1.4
21.92432,83.33848,302.2,0.78,0.78,2017-09-22,1907,N,VIIRS,n,1,285.9,1.4
25.66905,91.91228,300.2,0.48,0.4,2017-10-11,1949,N,VIIRS,n,1,288.4,0.9
25.96283,93.7164,332.5,0.5,0.41,2017-09-15,0710,N,VIIRS,n,1,294.8,3.2
21.39025,81.64558,307.5,0.39,0.59,2017-10-12,1932,N,VIIRS,n,1,290,0.9
21.54788,78.81853,333.6,0.39,0.36,2017-09-23,0800,N,VIIRS,n,1,300.1,2.9
26.52404,90.53382,320.9,0.47,0.4,2017-09-14,1955,N,VIIRS,n,1,290.7,1.8
26.52042,90.53298,308.5,0.47,0.4,2017-09-14,1955,N,VIIRS,n,1,290.5,1.8
21.23568,79.63003,303.9,0.48,0.4,2017-10-14,2035,N,VIIRS,n,1,289.3,0.9
19.95889,79.09254,311.3,0.41,0.37,2017-09-23,2029,N,VIIRS,n,1,294.4,1
21.19064,81.38833,304.2,0.62,0.54,2017-09-22,2047,N,VIIRS,n,1,288.9,2.4
21.19865,81.41347,330.9,0.51,0.66,2017-09-05,1926,N,VIIRS,n,1,287.2,5.3
21.19493,81.41594,308.1,0.4,0.6,2017-10-12,1932,N,VIIRS,n,1,289.5,0.8
17.60541,83.20349,309.6,0.57,0.43,2017-09-02,2023,N,VIIRS,n,1,292.3,4
17.60579,83.20233,314.3,0.44,0.39,2017-09-25,1952,N,VIIRS,n,1,292.8,1.5
20.79145,85.25567,310.7,0.44,0.63,2017-10-03,2041,N,VIIRS,n,1,286.1,1.7
17.60806,83.20482,305.3,0.35,0.57,2017-09-05,1927,N,VIIRS,n,1,289.2,1
17.6086,83.203,307.7,0.47,0.48,2017-09-07,2029,N,VIIRS,n,1,290.3,3.1
17.60792,83.20408,311.3,0.44,0.39,2017-09-09,1952,N,VIIRS,n,1,293.6,2.8
17.60966,83.20396,337.8,0.41,0.37,2017-09-19,0733,N,VIIRS,n,1,296.2,8.2
17.60845,83.20399,313.5,0.41,0.37,2017-09-24,2011,N,VIIRS,n,1,292.7,1.3
17.60947,83.20517,303,0.48,0.48,2017-10-09,2030,N,VIIRS,n,1,272.3,1.5
21.37704,81.64088,305.3,0.48,0.4,2017-09-14,1957,N,VIIRS,n,1,281.9,0.9
21.91957,83.3498,310,0.4,0.6,2017-09-22,2047,N,VIIRS,n,1,289.2,1.7
21.91999,83.3517,315.2,0.4,0.6,2017-09-22,2047,N,VIIRS,n,1,289.3,3.1
21.24619,79.22359,305.9,0.43,0.46,2017-10-16,1957,N,VIIRS,n,1,293.3,0.6
28.95708,78.99954,330.7,0.4,0.37,2017-10-04,0756,N,VIIRS,n,1,301.3,2.4
28.61682,79.08628,333.7,0.4,0.37,2017-10-10,0743,N,VIIRS,n,1,302.2,2.5
28.77335,78.95315,330.2,0.51,0.41,2017-10-14,0808,N,VIIRS,n,1,303.7,2
28.96334,79.10213,334.9,0.38,0.36,2017-10-15,0749,N,VIIRS,l,1,307.2,6.6
28.9972,79.09332,334,0.52,0.41,2017-10-16,0730,N,VIIRS,n,1,304.5,1.9
24.56647,81.17509,305.4,0.44,0.38,2017-09-07,2028,N,VIIRS,n,1,291.6,1.2
24.61665,80.65582,330.6,0.41,0.37,2017-10-04,0754,N,VIIRS,n,1,300,4.4
28.18781,80.31837,332.5,0.49,0.41,2017-10-09,0802,N,VIIRS,n,1,300.9,3.8
28.22419,80.3019,340.8,0.4,0.44,2017-10-14,0808,N,VIIRS,n,1,304.8,2.2
28.16579,80.04154,338.8,0.38,0.43,2017-10-14,0808,N,VIIRS,n,1,303.5,2.7
23.59608,77.85503,336.8,0.43,0.38,2017-10-15,0748,N,VIIRS,n,1,305.4,2.8
24.52915,81.16893,307.2,0.38,0.36,2017-10-15,2015,N,VIIRS,n,1,294.7,1.1
27.12377,83.68687,330.6,0.39,0.36,2017-10-16,0730,N,VIIRS,n,1,300.1,2.7
26.92856,83.41344,332.9,0.57,0.69,2017-10-13,0826,N,VIIRS,n,1,293.6,5.3
24.90105,77.85313,330.1,0.48,0.48,2017-09-30,0729,N,VIIRS,n,1,304.2,1
24.61445,77.85876,336.4,0.39,0.36,2017-10-04,0754,N,VIIRS,l,1,310.5,3.7
26.69114,80.90215,338.9,0.46,0.39,2017-10-16,0730,N,VIIRS,n,1,309.2,3.1
27.94364,79.97881,334.4,0.41,0.37,2017-10-04,0755,N,VIIRS,n,1,302.6,5.6
27.87365,80.05202,332.5,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,304.6,1.9
28.89905,79.46422,341,0.49,0.49,2017-10-06,0718,N,VIIRS,n,1,300,5.9
28.85593,79.39398,337.9,0.46,0.39,2017-10-09,0802,N,VIIRS,n,1,301.8,4
28.90692,79.44823,333.7,0.46,0.39,2017-10-09,0802,N,VIIRS,n,1,303.3,3.4
28.82641,79.50043,333,0.4,0.44,2017-10-11,0724,N,VIIRS,n,1,298.4,2
28.90137,79.45142,341.5,0.4,0.44,2017-10-11,0724,N,VIIRS,n,1,299.5,8.1
28.94031,79.39461,345.4,0.4,0.45,2017-10-11,0724,N,VIIRS,n,1,301.2,23
28.89665,79.46157,343.8,0.35,0.56,2017-10-13,0827,N,VIIRS,n,1,300.4,3.8
28.83969,79.4485,339.2,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,304.5,2.1
28.882,79.46082,338.4,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,306.1,3.4
28.87651,79.40122,345.7,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,305.1,2.9
28.90124,79.45309,338.2,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,306.1,3.8
28.92959,79.41528,333.9,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,304.6,3.8
28.94457,79.42454,340.9,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,304.8,4.4
28.91354,79.44109,340,0.5,0.41,2017-10-16,0730,N,VIIRS,n,1,304.5,5
24.20169,82.71655,296.2,0.79,0.78,2017-09-26,2111,N,VIIRS,n,1,273.8,1.7
29.00052,79.28399,330.4,0.54,0.51,2017-10-08,0821,N,VIIRS,n,1,302.6,3.3
28.94803,79.29082,332,0.51,0.41,2017-10-16,0730,N,VIIRS,n,1,301.9,2.8
28.94089,79.149,330.6,0.43,0.46,2017-10-03,0814,N,VIIRS,n,1,300.9,2.1
28.92555,79.16571,330.5,0.53,0.5,2017-10-08,0821,N,VIIRS,l,1,302.9,2.7
28.89779,79.20028,335.3,0.4,0.37,2017-10-10,0743,N,VIIRS,n,1,302.8,3.8
28.89988,79.17049,337.9,0.4,0.37,2017-10-10,0743,N,VIIRS,n,1,301.5,4
28.94569,79.18721,332.9,0.4,0.37,2017-10-10,0743,N,VIIRS,n,1,299.8,1.9
28.87305,79.18857,342.8,0.42,0.45,2017-10-11,0724,N,VIIRS,n,1,299.1,6.6
29.0121,79.25526,357.8,0.34,0.56,2017-10-13,0827,N,VIIRS,n,1,301.4,7.2
29.00859,79.26623,334.3,0.54,0.42,2017-10-14,0808,N,VIIRS,l,1,305.5,5.8
28.90561,79.16527,335.9,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,306.5,2.9
28.94954,79.25843,333.5,0.38,0.36,2017-10-15,0749,N,VIIRS,l,1,303.9,4.2
28.95007,79.14919,331.4,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,305.3,2
29.0316,79.21847,345.3,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,304,5.3
28.97809,79.18036,335.7,0.51,0.41,2017-10-16,0730,N,VIIRS,n,1,303.2,3.9
28.98185,79.17945,333.1,0.51,0.41,2017-10-16,0730,N,VIIRS,n,1,305.2,3.9
28.86797,79.89334,338.2,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,303.9,2.8
28.84398,79.901,335.5,0.48,0.4,2017-10-16,0730,N,VIIRS,n,1,305.6,3.3
28.89596,79.80901,337.5,0.47,0.47,2017-10-03,0814,N,VIIRS,n,1,297.5,4.1
28.90249,79.84818,341.8,0.47,0.48,2017-10-06,0718,N,VIIRS,n,1,298.8,7.6
28.8996,79.86154,344.2,0.58,0.52,2017-10-08,0821,N,VIIRS,n,1,301.9,9.5
28.90181,79.85866,334.6,0.58,0.52,2017-10-08,0821,N,VIIRS,n,1,301,4.9
28.90025,79.84044,350,0.58,0.52,2017-10-08,0821,N,VIIRS,n,1,301.8,10.3
28.86081,79.86076,330.4,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,301.7,2.4
28.86019,79.8568,331.1,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,301.9,2.1
28.91604,79.84956,335.3,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,305.2,5.5
28.87835,79.82922,333.3,0.38,0.44,2017-10-11,0724,N,VIIRS,n,1,298.8,2.6
28.87308,79.80184,337.4,0.39,0.44,2017-10-11,0724,N,VIIRS,n,1,300.2,4.7
28.87891,79.82581,340.8,0.38,0.44,2017-10-11,0724,N,VIIRS,n,1,300.2,7.9
28.84586,79.85133,367,0.36,0.57,2017-10-12,0705,N,VIIRS,h,1,300.6,13.7
28.82213,79.85506,338,0.36,0.58,2017-10-13,0827,N,VIIRS,n,1,299.3,2.8
28.91533,79.84106,349.7,0.36,0.58,2017-10-13,0827,N,VIIRS,n,1,299.6,5
28.92577,79.83622,346.3,0.36,0.58,2017-10-13,0827,N,VIIRS,n,1,298.4,4.9
28.9152,79.8644,340.8,0.38,0.43,2017-10-14,0808,N,VIIRS,n,1,303.6,6
28.9122,79.79245,338.4,0.57,0.43,2017-10-14,0808,N,VIIRS,n,1,307.2,8.4
28.84675,79.86475,334.9,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,303.2,2.6
28.92024,79.85938,334.5,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,304.7,2.7
28.17306,80.08217,339,0.59,0.53,2017-10-08,0820,N,VIIRS,n,1,301.3,9.9
28.17368,80.10336,347.1,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,301.8,6.5
28.41176,80.17345,331.9,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,299.5,1.7
28.17001,80.08975,332.8,0.38,0.43,2017-10-11,0724,N,VIIRS,n,1,299.6,6
28.28668,80.12836,334.1,0.57,0.43,2017-10-11,0724,N,VIIRS,n,1,299.2,6.9
28.21822,80.14838,349.2,0.36,0.57,2017-10-12,0705,N,VIIRS,n,1,298.8,4.1
28.30325,80.17368,367,0.38,0.58,2017-10-13,0827,N,VIIRS,h,1,302.4,10.3
28.36608,80.10201,337.9,0.39,0.44,2017-10-14,0808,N,VIIRS,n,1,303.6,2.8
28.18259,80.14928,338.7,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,306.9,5.6
28.18802,80.14828,347,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,306,6.4
28.20875,80.19723,330.5,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,304.1,1.8
28.22652,80.20209,335,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,305.4,1.8
28.23099,80.20939,335.7,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,303.8,1.8
28.23135,80.16465,334,0.39,0.36,2017-10-15,0749,N,VIIRS,l,1,305.9,1.5
28.95352,79.78389,336.4,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,304.2,2.7
28.2555,80.78827,335.2,0.45,0.39,2017-09-30,0730,N,VIIRS,n,1,297.7,4.9
28.06021,80.61677,332.6,0.38,0.36,2017-10-10,0743,N,VIIRS,n,1,300.4,2.2
28.08887,80.64447,329.2,0.77,0.77,2017-10-12,0846,N,VIIRS,n,1,292.2,3.9
28.22294,80.06829,336.3,0.42,0.38,2017-10-04,0755,N,VIIRS,n,1,299.9,4
28.31389,79.9967,339.4,0.42,0.37,2017-10-04,0755,N,VIIRS,n,1,299.8,3.9
28.32282,80.00153,332.5,0.47,0.48,2017-10-06,0718,N,VIIRS,n,1,299.6,3.4
28.44993,80.06594,332,0.59,0.53,2017-10-08,0821,N,VIIRS,n,1,299.8,5.2
28.11469,80.05433,330.1,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,301.7,2.4
28.19275,80.05513,335.3,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,300.7,5.5
28.31794,79.99226,332.6,0.39,0.44,2017-10-11,0724,N,VIIRS,n,1,298.8,4.4
28.32534,80.06724,342.1,0.39,0.44,2017-10-14,0808,N,VIIRS,n,1,305.2,5
28.17291,79.99729,337.5,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,307.2,2.4
28.17769,79.96006,334.9,0.39,0.36,2017-10-15,0749,N,VIIRS,l,1,308.4,4.4
28.18481,80.5507,332.6,0.51,0.41,2017-10-09,0802,N,VIIRS,n,1,303.1,4.5
28.17335,80.49482,334.9,0.38,0.36,2017-10-10,0743,N,VIIRS,n,1,301.3,4.9
24.16789,80.69595,310.1,0.4,0.44,2017-10-03,2040,N,VIIRS,n,1,296,1.3
24.168,80.69613,307.3,0.5,0.49,2017-10-08,2047,N,VIIRS,n,1,291.1,0.9
23.99004,79.39188,307.1,0.46,0.47,2017-10-16,1957,N,VIIRS,n,1,295.3,1.1
24.0542,80.61345,312.2,0.4,0.44,2017-10-03,2040,N,VIIRS,n,1,297.8,1.6
24.05227,80.61588,308.2,0.43,0.38,2017-10-09,2028,N,VIIRS,n,1,295,1.5
28.95919,79.41669,304,0.63,0.54,2017-09-05,2104,N,VIIRS,n,1,291.6,1.7
28.95404,79.44766,336.7,0.38,0.36,2017-10-15,0749,N,VIIRS,n,1,304.9,6.9
28.78929,79.12592,342.1,0.45,0.39,2017-10-09,0802,N,VIIRS,n,1,297.5,5.6
28.81606,79.30984,334.1,0.45,0.39,2017-10-09,0802,N,VIIRS,n,1,300.1,3.3
28.78845,79.1517,343.1,0.4,0.37,2017-10-10,0743,N,VIIRS,n,1,302.6,4.3
28.79852,79.14911,331.3,0.42,0.45,2017-10-11,0724,N,VIIRS,n,1,299,2.6
28.79274,79.25128,333.6,0.51,0.41,2017-10-16,0730,N,VIIRS,n,1,304.6,2.6
28.79019,79.15324,331,0.52,0.41,2017-10-16,0730,N,VIIRS,n,1,304.7,2.7
28.86139,79.64137,330.8,0.56,0.43,2017-10-14,0808,N,VIIRS,l,1,302,3.9
28.63202,80.00438,334.6,0.48,0.4,2017-10-09,0802,N,VIIRS,n,1,302.4,3.9
28.62229,79.99854,335.9,0.39,0.44,2017-10-14,0808,N,VIIRS,n,1,303.1,4.1
28.84226,79.71607,330.2,0.57,0.52,2017-10-08,0821,N,VIIRS,n,1,301,3.2
28.78776,79.72418,334.7,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,301.5,4.7
28.83865,79.7425,331.1,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,300.9,1.9
28.90057,79.70937,337.7,0.39,0.36,2017-10-10,0743,N,VIIRS,n,1,302,5.3
28.79566,79.73286,343.8,0.37,0.58,2017-10-12,0705,N,VIIRS,n,1,299.6,3
28.80645,79.74548,335.8,0.56,0.43,2017-10-14,0808,N,VIIRS,l,1,307.7,8.4
28.80634,79.7257,347.3,0.56,0.43,2017-10-14,0808,N,VIIRS,n,1,307.5,8.2
28.90244,79.71787,336.3,0.56,0.43,2017-10-14,0808,N,VIIRS,n,1,305.5,5.7
28.9164,79.73366,336.1,0.57,0.43,2017-10-14,0808,N,VIIRS,n,1,305.9,8
28.91186,79.71513,333.5,0.56,0.43,2017-10-14,0808,N,VIIRS,l,1,305.5,3.3
28.83914,79.71991,342.8,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,304.3,5
28.84594,79.74298,344.3,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,305.6,4.9
28.84245,79.71928,345.3,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,305.2,4.6
27.87337,81.48399,337.1,0.41,0.37,2017-10-15,0749,N,VIIRS,n,1,307.1,4.4
28.03326,80.69801,333.7,0.45,0.39,2017-10-16,0730,N,VIIRS,n,1,303.2,2.6
28.27247,80.12105,331.8,0.36,0.57,2017-10-12,0705,N,VIIRS,n,1,298,2
28.27087,80.10604,330.4,0.37,0.58,2017-10-13,0827,N,VIIRS,n,1,298.3,2.5
28.15773,80.16602,345,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,309,5.7
28.26606,80.12173,332.4,0.39,0.36,2017-10-15,0749,N,VIIRS,n,1,305.1,4
28.14656,80.13866,333.1,0.48,0.4,2017-10-16,0730,N,VIIRS,l,1,303.2,2.8
27.28199,81.13356,335.8,0.4,0.37,2017-10-15,0749,N,VIIRS,l,1,310.5,8.9
24.2033,82.72553,302.8,0.52,0.41,2017-09-07,2028,N,VIIRS,n,1,285.2,0.5
24.20508,82.72419,302.9,0.52,0.66,2017-10-02,2059,N,VIIRS,n,1,288.5,1.2
24.20336,82.72417,312.8,0.44,0.39,2017-10-04,2022,N,VIIRS,n,1,293.2,1.6
28.11398,80.63838,333.5,0.39,0.37,2017-10-15,0749,N,VIIRS,n,1,304.7,2.1
27.21085,81.22913,342.7,0.53,0.42,2017-10-09,0801,N,VIIRS,n,1,301.4,5
27.13526,81.27536,330.9,0.38,0.36,2017-10-10,0742,N,VIIRS,l,1,305.1,4.3
27.12772,81.3151,330.4,0.44,0.46,2017-10-14,0808,N,VIIRS,l,1,305.1,2.7
27.21714,81.23732,338.7,0.44,0.46,2017-10-14,0808,N,VIIRS,n,1,306.1,2.3
27.65167,81.71693,337.2,0.42,0.37,2017-10-15,0749,N,VIIRS,n,1,306.9,3.3
27.77265,81.64154,334.9,0.42,0.37,2017-10-15,0749,N,VIIRS,n,1,305.3,1.9
27.21018,81.23068,339,0.53,0.42,2017-10-09,0801,N,VIIRS,n,1,301.4,7.6
27.05714,81.34156,337.9,0.38,0.36,2017-10-10,0742,N,VIIRS,n,1,303.1,3.8
27.10301,81.2417,338.5,0.38,0.36,2017-10-10,0742,N,VIIRS,n,1,303.6,6.3
27.10864,81.25653,330,0.38,0.36,2017-10-10,0742,N,VIIRS,n,1,299.8,1
27.20167,81.21539,330.5,0.52,0.42,2017-10-11,0724,N,VIIRS,n,1,299.3,5.1
27.23082,81.20404,336.5,0.43,0.46,2017-10-14,0808,N,VIIRS,n,1,305.4,4.9
27.09787,81.27782,333.6,0.44,0.39,2017-10-16,0730,N,VIIRS,n,1,307.3,2.3
26.98526,81.33878,334.3,0.34,0.56,2017-10-08,0820,N,VIIRS,n,1,297.5,4
26.87419,81.27287,332.2,0.38,0.36,2017-10-10,0742,N,VIIRS,n,1,302.9,2.5
24.20544,82.72285,306.5,0.46,0.47,2017-09-04,1944,N,VIIRS,n,1,293.3,1.4
24.20029,82.71987,301.6,0.64,0.72,2017-10-07,2105,N,VIIRS,n,1,280.1,1.3
24.20453,82.72084,314.5,0.38,0.36,2017-10-10,2009,N,VIIRS,n,1,293.2,1.4
24.20496,82.72449,312.5,0.4,0.37,2017-10-15,2015,N,VIIRS,n,1,295.8,1
24.12638,82.72158,306.4,0.46,0.39,2017-10-16,1956,N,VIIRS,n,1,293.3,0.9
26.82809,80.92589,332.6,0.41,0.37,2017-09-19,0736,N,VIIRS,n,1,298.6,2.6
26.82481,80.99278,336.9,0.51,0.41,2017-10-09,0801,N,VIIRS,n,1,301.1,3.7
27.51177,80.59396,330.1,0.5,0.41,2017-10-09,0801,N,VIIRS,n,1,301.3,2.3
27.66043,80.17306,351.9,0.39,0.44,2017-10-11,0724,N,VIIRS,n,1,299.9,9.2
24.14386,82.5667,323.3,0.41,0.37,2017-09-03,2002,N,VIIRS,n,1,294.3,1.5
24.1472,82.56149,303.6,0.62,0.72,2017-09-05,2105,N,VIIRS,n,1,284.4,2.9
24.14407,82.56386,311.4,0.32,0.55,2017-09-06,2046,N,VIIRS,n,1,289.3,1.2
24.14659,82.56581,305.8,0.51,0.66,2017-10-02,2059,N,VIIRS,n,1,287.3,1.2
24.14455,82.56733,308.7,0.41,0.37,2017-10-05,2003,N,VIIRS,n,1,288.1,1.5
24.14654,82.56463,305.6,0.36,0.58,2017-10-12,1931,N,VIIRS,n,1,289.3,0.8
20.79401,85.25418,339.6,0.43,0.38,2017-09-08,0740,N,VIIRS,n,1,299.9,8.2
20.79429,85.25542,299.6,0.46,0.39,2017-09-20,1945,N,VIIRS,n,1,267.7,1.2
20.79366,85.25515,330.1,0.45,0.47,2017-10-04,2022,N,VIIRS,n,1,287.4,3.3
20.79465,85.25508,332.6,0.4,0.37,2017-10-05,2004,N,VIIRS,n,1,286.4,2.8
20.79523,85.25374,322.8,0.57,0.52,2017-10-07,1926,N,VIIRS,n,1,276,4.1
20.79375,85.25613,322.7,0.45,0.39,2017-10-10,2010,N,VIIRS,n,1,291.3,5.4
20.79458,85.2528,339,0.45,0.47,2017-10-12,1932,N,VIIRS,n,1,292.3,7.1
27.65416,81.71726,333.7,0.42,0.37,2017-10-15,0749,N,VIIRS,l,1,306.3,5.4
26.64143,79.47638,311,0.42,0.37,2017-09-28,2034,N,VIIRS,n,1,294.9,1.6
27.06975,83.49435,333.1,0.42,0.38,2017-10-11,0723,N,VIIRS,n,1,298,3.9
27.17318,83.5295,331.8,0.39,0.36,2017-10-16,0730,N,VIIRS,n,1,299.6,2.8
27.15132,83.73248,330.8,0.62,0.54,2017-10-14,0807,N,VIIRS,n,1,298.1,6
26.93903,81.27409,335.3,0.4,0.37,2017-10-15,0749,N,VIIRS,l,1,308.3,3.4
22.00341,82.66919,312.7,0.43,0.62,2017-09-21,1925,N,VIIRS,n,1,287.6,2
22.00222,82.67068,305.4,0.47,0.39,2017-10-04,2022,N,VIIRS,n,1,289.6,1.5
26.74334,94.59274,326.9,0.46,0.64,2017-10-10,0601,N,VIIRS,n,1,284.7,4.7
24.05366,80.61493,307.2,0.49,0.4,2017-09-03,2003,N,VIIRS,n,1,293.3,1.6
24.12501,82.61476,304.1,0.44,0.38,2017-09-02,2021,N,VIIRS,n,1,283.4,0.7
24.12612,82.6143,307.7,0.51,0.41,2017-09-07,2028,N,VIIRS,n,1,288.3,1
26.8954,81.45045,331.1,0.54,0.42,2017-10-09,0801,N,VIIRS,n,1,301.8,2.9
26.9207,81.42807,333.3,0.44,0.38,2017-10-16,0730,N,VIIRS,n,1,304.1,2.7
23.34766,78.01763,341.9,0.48,0.4,2017-10-03,0813,N,VIIRS,n,1,312.9,4.9
23.78847,78.81364,336,0.45,0.39,2017-10-14,0807,N,VIIRS,l,1,309.8,2.4
24.17355,78.18604,330.8,0.41,0.45,2017-09-06,0819,N,VIIRS,n,1,296,2
